Starting Qwen3-VL llama-server
Server:             /home/andrewchen/vlm-edge-project/llama.cpp/build/bin/llama-server
Model:              models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf
mmproj:             /home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf
Alias:              qwen3vl4b-q4
Address:            http://127.0.0.1:8080
Context:            512
GPU layers:         all
Fit:                off
Fit target:         768 MiB
Parallel slots:     1
Batch size:         128
Microbatch size:    64
MTMD batch tokens:  128
KV cache:           K=q8_0 V=q8_0
Load mode:          mmap

0.00.037.590 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.099.449 I srv    load_model: loading model 'models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf'
0.00.541.838 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.07.042.867 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.07.042.882 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.07.042.884 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.08.186.760 I srv    load_model: loaded multimodal model, '/home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf'
0.08.302.440 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 512, kv_unified = 'false'
0.08.350.970 I srv  llama_server: model loaded
0.08.350.994 I srv  llama_server: listening on http://127.0.0.1:8080
0.24.904.100 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.24.230.668 I slot      release: id  0 | task 178 | stop processing: n_tokens = 376, truncated = 0
1.24.272.205 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8079687026
1.24.272.379 I slot launch_slot_: id  0 | task 183 | processing task, is_child = 0
1.25.829.059 I slot print_timing: id  0 | task 183 | prompt eval time =    1458.67 ms /   353 tokens (    4.13 ms per token,   242.00 tokens per second)
1.25.829.081 I slot print_timing: id  0 | task 183 |        eval time =      97.94 ms /     2 tokens (   48.97 ms per token,    20.42 tokens per second)
1.25.829.084 I slot print_timing: id  0 | task 183 |       total time =    1556.61 ms /   355 tokens
1.25.829.088 I slot print_timing: id  0 | task 183 |    graphs reused =         45
1.25.829.209 I slot      release: id  0 | task 183 | stop processing: n_tokens = 354, truncated = 0
1.25.872.547 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8081285574
1.25.872.729 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
1.27.504.537 I slot print_timing: id  0 | task 188 | prompt eval time =    1533.72 ms /   375 tokens (    4.09 ms per token,   244.50 tokens per second)
1.27.504.559 I slot print_timing: id  0 | task 188 |        eval time =      98.02 ms /     2 tokens (   49.01 ms per token,    20.41 tokens per second)
1.27.504.562 I slot print_timing: id  0 | task 188 |       total time =    1631.73 ms /   377 tokens
1.27.504.566 I slot print_timing: id  0 | task 188 |    graphs reused =         46
1.27.504.684 I slot      release: id  0 | task 188 | stop processing: n_tokens = 376, truncated = 0
1.27.549.411 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8082961042
1.27.549.587 I slot launch_slot_: id  0 | task 193 | processing task, is_child = 0
1.29.183.720 I slot print_timing: id  0 | task 193 | prompt eval time =    1535.01 ms /   375 tokens (    4.09 ms per token,   244.30 tokens per second)
1.29.183.740 I slot print_timing: id  0 | task 193 |        eval time =      99.05 ms /     2 tokens (   49.53 ms per token,    20.19 tokens per second)
1.29.183.743 I slot print_timing: id  0 | task 193 |       total time =    1634.07 ms /   377 tokens
1.29.183.747 I slot print_timing: id  0 | task 193 |    graphs reused =         47
1.29.183.866 I slot      release: id  0 | task 193 | stop processing: n_tokens = 376, truncated = 0
1.29.228.048 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8084640223
1.29.228.223 I slot launch_slot_: id  0 | task 198 | processing task, is_child = 0
1.30.885.403 I slot print_timing: id  0 | task 198 | prompt eval time =    1453.96 ms /   353 tokens (    4.12 ms per token,   242.79 tokens per second)
1.30.885.429 I slot print_timing: id  0 | task 198 |        eval time =     203.15 ms /     3 tokens (   67.72 ms per token,    14.77 tokens per second)
1.30.885.432 I slot print_timing: id  0 | task 198 |       total time =    1657.11 ms /   356 tokens
1.30.885.436 I slot print_timing: id  0 | task 198 |    graphs reused =         49
1.30.885.562 I slot      release: id  0 | task 198 | stop processing: n_tokens = 355, truncated = 0
1.30.930.724 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8086341919
1.30.930.909 I slot launch_slot_: id  0 | task 204 | processing task, is_child = 0
1.32.568.953 I slot print_timing: id  0 | task 204 | prompt eval time =    1539.41 ms /   375 tokens (    4.11 ms per token,   243.60 tokens per second)
1.32.568.972 I slot print_timing: id  0 | task 204 |        eval time =      98.56 ms /     2 tokens (   49.28 ms per token,    20.29 tokens per second)
1.32.568.975 I slot print_timing: id  0 | task 204 |       total time =    1637.97 ms /   377 tokens
1.32.568.978 I slot print_timing: id  0 | task 204 |    graphs reused =         50
1.32.569.097 I slot      release: id  0 | task 204 | stop processing: n_tokens = 376, truncated = 0
1.32.613.379 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8088025455
1.32.613.551 I slot launch_slot_: id  0 | task 209 | processing task, is_child = 0
1.34.240.491 I slot print_timing: id  0 | task 209 | prompt eval time =    1530.13 ms /   375 tokens (    4.08 ms per token,   245.08 tokens per second)
1.34.240.505 I slot print_timing: id  0 | task 209 |        eval time =      96.74 ms /     2 tokens (   48.37 ms per token,    20.67 tokens per second)
1.34.240.507 I slot print_timing: id  0 | task 209 |       total time =    1626.88 ms /   377 tokens
1.34.240.510 I slot print_timing: id  0 | task 209 |    graphs reused =         51
1.34.240.615 I slot      release: id  0 | task 209 | stop processing: n_tokens = 376, truncated = 0
1.34.266.284 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8089696973
1.34.266.418 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
1.35.849.520 I slot print_timing: id  0 | task 214 | prompt eval time =    1484.20 ms /   364 tokens (    4.08 ms per token,   245.25 tokens per second)
1.35.849.541 I slot print_timing: id  0 | task 214 |        eval time =      98.83 ms /     2 tokens (   49.42 ms per token,    20.24 tokens per second)
1.35.849.544 I slot print_timing: id  0 | task 214 |       total time =    1583.03 ms /   366 tokens
1.35.849.547 I slot print_timing: id  0 | task 214 |    graphs reused =         52
1.35.849.667 I slot      release: id  0 | task 214 | stop processing: n_tokens = 365, truncated = 0
1.35.896.685 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8091306030
1.35.896.861 I slot launch_slot_: id  0 | task 219 | processing task, is_child = 0
1.37.535.427 I slot print_timing: id  0 | task 219 | prompt eval time =    1538.67 ms /   375 tokens (    4.10 ms per token,   243.72 tokens per second)
1.37.535.446 I slot print_timing: id  0 | task 219 |        eval time =      99.81 ms /     2 tokens (   49.91 ms per token,    20.04 tokens per second)
1.37.535.449 I slot print_timing: id  0 | task 219 |       total time =    1638.49 ms /   377 tokens
1.37.535.453 I slot print_timing: id  0 | task 219 |    graphs reused =         53
1.37.535.572 I slot      release: id  0 | task 219 | stop processing: n_tokens = 376, truncated = 0
1.37.581.443 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8092991929
1.37.581.616 I slot launch_slot_: id  0 | task 224 | processing task, is_child = 0
1.39.213.399 I slot print_timing: id  0 | task 224 | prompt eval time =    1532.16 ms /   375 tokens (    4.09 ms per token,   244.75 tokens per second)
1.39.213.419 I slot print_timing: id  0 | task 224 |        eval time =      99.56 ms /     2 tokens (   49.78 ms per token,    20.09 tokens per second)
1.39.213.422 I slot print_timing: id  0 | task 224 |       total time =    1631.72 ms /   377 tokens
1.39.213.426 I slot print_timing: id  0 | task 224 |    graphs reused =         54
1.39.213.544 I slot      release: id  0 | task 224 | stop processing: n_tokens = 376, truncated = 0
1.39.258.554 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8094669901
1.39.258.724 I slot launch_slot_: id  0 | task 229 | processing task, is_child = 0
1.40.875.263 I slot print_timing: id  0 | task 229 | prompt eval time =    1518.82 ms /   375 tokens (    4.05 ms per token,   246.90 tokens per second)
1.40.875.282 I slot print_timing: id  0 | task 229 |        eval time =      97.66 ms /     2 tokens (   48.83 ms per token,    20.48 tokens per second)
1.40.875.285 I slot print_timing: id  0 | task 229 |       total time =    1616.47 ms /   377 tokens
1.40.875.289 I slot print_timing: id  0 | task 229 |    graphs reused =         55
1.40.875.409 I slot      release: id  0 | task 229 | stop processing: n_tokens = 376, truncated = 0
1.40.919.984 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8096331767
1.40.920.159 I slot launch_slot_: id  0 | task 234 | processing task, is_child = 0
1.42.472.859 I slot print_timing: id  0 | task 234 | prompt eval time =    1454.82 ms /   353 tokens (    4.12 ms per token,   242.64 tokens per second)
1.42.472.883 I slot print_timing: id  0 | task 234 |        eval time =      97.81 ms /     2 tokens (   48.90 ms per token,    20.45 tokens per second)
1.42.472.886 I slot print_timing: id  0 | task 234 |       total time =    1552.63 ms /   355 tokens
1.42.472.890 I slot print_timing: id  0 | task 234 |    graphs reused =         56
1.42.473.009 I slot      release: id  0 | task 234 | stop processing: n_tokens = 354, truncated = 0
1.42.517.277 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8097929367
1.42.517.447 I slot launch_slot_: id  0 | task 239 | processing task, is_child = 0
1.44.142.765 I slot print_timing: id  0 | task 239 | prompt eval time =    1526.95 ms /   375 tokens (    4.07 ms per token,   245.59 tokens per second)
1.44.142.786 I slot print_timing: id  0 | task 239 |        eval time =      98.30 ms /     2 tokens (   49.15 ms per token,    20.35 tokens per second)
1.44.142.789 I slot print_timing: id  0 | task 239 |       total time =    1625.25 ms /   377 tokens
1.44.142.793 I slot print_timing: id  0 | task 239 |    graphs reused =         57
1.44.142.915 I slot      release: id  0 | task 239 | stop processing: n_tokens = 376, truncated = 0
1.44.191.117 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8099599277
1.44.191.290 I slot launch_slot_: id  0 | task 244 | processing task, is_child = 0
1.45.819.178 I slot print_timing: id  0 | task 244 | prompt eval time =    1529.63 ms /   375 tokens (    4.08 ms per token,   245.16 tokens per second)
1.45.819.199 I slot print_timing: id  0 | task 244 |        eval time =      98.19 ms /     2 tokens (   49.09 ms per token,    20.37 tokens per second)
1.45.819.202 I slot print_timing: id  0 | task 244 |       total time =    1627.82 ms /   377 tokens
1.45.819.206 I slot print_timing: id  0 | task 244 |    graphs reused =         58
1.45.819.327 I slot      release: id  0 | task 244 | stop processing: n_tokens = 376, truncated = 0
1.45.863.109 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8101275690
1.45.863.280 I slot launch_slot_: id  0 | task 249 | processing task, is_child = 0
1.47.480.252 I slot print_timing: id  0 | task 249 | prompt eval time =    1519.45 ms /   375 tokens (    4.05 ms per token,   246.80 tokens per second)
1.47.480.272 I slot print_timing: id  0 | task 249 |        eval time =      97.44 ms /     2 tokens (   48.72 ms per token,    20.52 tokens per second)
1.47.480.275 I slot print_timing: id  0 | task 249 |       total time =    1616.90 ms /   377 tokens
1.47.480.279 I slot print_timing: id  0 | task 249 |    graphs reused =         59
1.47.480.407 I slot      release: id  0 | task 249 | stop processing: n_tokens = 376, truncated = 0
1.47.505.223 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8102936774
1.47.505.434 I slot launch_slot_: id  0 | task 254 | processing task, is_child = 0
1.49.189.533 I slot print_timing: id  0 | task 254 | prompt eval time =    1481.46 ms /   364 tokens (    4.07 ms per token,   245.70 tokens per second)
1.49.189.561 I slot print_timing: id  0 | task 254 |        eval time =     202.56 ms /     3 tokens (   67.52 ms per token,    14.81 tokens per second)
1.49.189.565 I slot print_timing: id  0 | task 254 |       total time =    1684.03 ms /   367 tokens
1.49.189.569 I slot print_timing: id  0 | task 254 |    graphs reused =         61
1.49.189.701 I slot      release: id  0 | task 254 | stop processing: n_tokens = 366, truncated = 0
1.49.233.704 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8104646059
1.49.233.889 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
1.50.874.193 I slot print_timing: id  0 | task 260 | prompt eval time =    1542.23 ms /   375 tokens (    4.11 ms per token,   243.15 tokens per second)
1.50.874.216 I slot print_timing: id  0 | task 260 |        eval time =      98.01 ms /     2 tokens (   49.00 ms per token,    20.41 tokens per second)
1.50.874.220 I slot print_timing: id  0 | task 260 |       total time =    1640.24 ms /   377 tokens
1.50.874.223 I slot print_timing: id  0 | task 260 |    graphs reused =         62
1.50.874.343 I slot      release: id  0 | task 260 | stop processing: n_tokens = 376, truncated = 0
1.50.940.422 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8106330700
1.50.940.599 I slot launch_slot_: id  0 | task 265 | processing task, is_child = 0
1.52.678.211 I slot print_timing: id  0 | task 265 | prompt eval time =    1534.82 ms /   375 tokens (    4.09 ms per token,   244.33 tokens per second)
1.52.678.229 I slot print_timing: id  0 | task 265 |        eval time =     202.72 ms /     3 tokens (   67.57 ms per token,    14.80 tokens per second)
1.52.678.231 I slot print_timing: id  0 | task 265 |       total time =    1737.54 ms /   378 tokens
1.52.678.234 I slot print_timing: id  0 | task 265 |    graphs reused =         64
1.52.678.339 I slot      release: id  0 | task 265 | stop processing: n_tokens = 377, truncated = 0
1.52.701.216 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8108134697
1.52.701.344 I slot launch_slot_: id  0 | task 271 | processing task, is_child = 0
1.54.320.568 I slot print_timing: id  0 | task 271 | prompt eval time =    1412.05 ms /   342 tokens (    4.13 ms per token,   242.20 tokens per second)
1.54.320.597 I slot print_timing: id  0 | task 271 |        eval time =     207.10 ms /     3 tokens (   69.03 ms per token,    14.49 tokens per second)
1.54.320.601 I slot print_timing: id  0 | task 271 |       total time =    1619.16 ms /   345 tokens
1.54.320.604 I slot print_timing: id  0 | task 271 |    graphs reused =         66
1.54.320.734 I slot      release: id  0 | task 271 | stop processing: n_tokens = 344, truncated = 0
1.54.366.289 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8109777091
1.54.366.469 I slot launch_slot_: id  0 | task 277 | processing task, is_child = 0
1.56.012.431 I slot print_timing: id  0 | task 277 | prompt eval time =    1544.22 ms /   375 tokens (    4.12 ms per token,   242.84 tokens per second)
1.56.012.456 I slot print_timing: id  0 | task 277 |        eval time =     101.67 ms /     2 tokens (   50.84 ms per token,    19.67 tokens per second)
1.56.012.459 I slot print_timing: id  0 | task 277 |       total time =    1645.89 ms /   377 tokens
1.56.012.463 I slot print_timing: id  0 | task 277 |    graphs reused =         67
1.56.012.588 I slot      release: id  0 | task 277 | stop processing: n_tokens = 376, truncated = 0
1.56.058.861 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8111468946
1.56.059.047 I slot launch_slot_: id  0 | task 282 | processing task, is_child = 0
1.57.689.059 I slot print_timing: id  0 | task 282 | prompt eval time =    1531.62 ms /   375 tokens (    4.08 ms per token,   244.84 tokens per second)
1.57.689.084 I slot print_timing: id  0 | task 282 |        eval time =      98.30 ms /     2 tokens (   49.15 ms per token,    20.35 tokens per second)
1.57.689.087 I slot print_timing: id  0 | task 282 |       total time =    1629.93 ms /   377 tokens
1.57.689.091 I slot print_timing: id  0 | task 282 |    graphs reused =         68
1.57.689.217 I slot      release: id  0 | task 282 | stop processing: n_tokens = 376, truncated = 0
1.57.735.268 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8113145575
1.57.735.455 I slot launch_slot_: id  0 | task 287 | processing task, is_child = 0
1.59.359.537 I slot print_timing: id  0 | task 287 | prompt eval time =    1525.05 ms /   375 tokens (    4.07 ms per token,   245.89 tokens per second)
1.59.359.564 I slot print_timing: id  0 | task 287 |        eval time =      98.96 ms /     2 tokens (   49.48 ms per token,    20.21 tokens per second)
1.59.359.567 I slot print_timing: id  0 | task 287 |       total time =    1624.01 ms /   377 tokens
1.59.359.571 I slot print_timing: id  0 | task 287 |    graphs reused =         69
1.59.359.760 I slot      release: id  0 | task 287 | stop processing: n_tokens = 376, truncated = 0
1.59.409.086 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8114816118
1.59.409.314 I slot launch_slot_: id  0 | task 292 | processing task, is_child = 0
2.01.035.640 I slot print_timing: id  0 | task 292 | prompt eval time =    1527.84 ms /   375 tokens (    4.07 ms per token,   245.44 tokens per second)
2.01.035.701 I slot print_timing: id  0 | task 292 |        eval time =      98.41 ms /     2 tokens (   49.21 ms per token,    20.32 tokens per second)
2.01.035.704 I slot print_timing: id  0 | task 292 |       total time =    1626.25 ms /   377 tokens
2.01.035.708 I slot print_timing: id  0 | task 292 |    graphs reused =         70
2.01.035.830 I slot      release: id  0 | task 292 | stop processing: n_tokens = 376, truncated = 0
2.01.080.491 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8116492187
2.01.080.662 I slot launch_slot_: id  0 | task 297 | processing task, is_child = 0
2.02.701.269 I slot print_timing: id  0 | task 297 | prompt eval time =    1521.62 ms /   375 tokens (    4.06 ms per token,   246.45 tokens per second)
2.02.701.294 I slot print_timing: id  0 | task 297 |        eval time =      98.92 ms /     2 tokens (   49.46 ms per token,    20.22 tokens per second)
2.02.701.298 I slot print_timing: id  0 | task 297 |       total time =    1620.54 ms /   377 tokens
2.02.701.302 I slot print_timing: id  0 | task 297 |    graphs reused =         71
2.02.701.426 I slot      release: id  0 | task 297 | stop processing: n_tokens = 376, truncated = 0
2.02.746.027 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8118157784
2.02.746.201 I slot launch_slot_: id  0 | task 302 | processing task, is_child = 0
2.04.365.776 I slot print_timing: id  0 | task 302 | prompt eval time =    1521.87 ms /   375 tokens (    4.06 ms per token,   246.41 tokens per second)
2.04.365.801 I slot print_timing: id  0 | task 302 |        eval time =      97.63 ms /     2 tokens (   48.81 ms per token,    20.49 tokens per second)
2.04.365.804 I slot print_timing: id  0 | task 302 |       total time =    1619.50 ms /   377 tokens
2.04.365.807 I slot print_timing: id  0 | task 302 |    graphs reused =         72
